ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD,TXN_COUNT,TXN_AMT_SUM,TXN_AMT_MEAN,EB_CHECK_SUM,MB_CHECK_SUM,IP_RATE,UUID_RATE,VIRTUAL_ID,DRCR_OUT,DRCR_IN,TX_TIME,CHANNEL_CODE,TRN_CODE,Y
ACCT23603,ID22401,0,1,16000,631222,31,25.0,12.0,3,47024,15674.666666666666,0.0,1.0,0.0,0.0,2.0,3.0,,,18,15,0
ACCT23604,ID22402,0,1,15355,168479,40,126.0,12.0,9,433740,48193.333333333336,0.0,11.222222222222221,0.2222222222222222,0.2222222222222222,7.0,3.0,6.0,2.0,17,25,0
ACCT23605,ID22403,0,1,17778,71175,36,126.0,12.0,1,10177,10177.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23606,ID22404,0,1,17644,871671,39,126.0,12.0,1,38063,38063.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23607,ID22405,0,1,18012,9595,44,126.0,12.0,2,20,10.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,19,12,0
ACCT23608,ID22406,0,0,18102,7190304,15,25.0,12.0,1,1264,1264.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,10,6,0
ACCT23609,ID22407,0,0,8651,283552,60,25.0,12.0,1,1036,1036.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT2361,ID2239,0,0,15873,1449782,51,126.0,12.0,9,1296278,144030.88888888888,0.0,1.2222222222222223,0.6666666666666666,0.0,9.0,6.0,3.0,,15,27,0
ACCT23610,ID22408,0,1,16248,474637,31,126.0,12.0,15,51461,3430.733333333333,0.0,1.2666666666666666,0.06666666666666667,0.2,9.0,8.0,7.0,,18,12,0
ACCT23612,ID22410,0,0,17366,37230,20,25.0,12.0,3,2164,721.3333333333334,0.0,0.0,0.0,0.0,3.0,2.0,1.0,,17,29,0
ACCT23613,ID22411,0,0,16581,69,27,25.0,12.0,3,1040,346.6666666666667,0.0,1.6666666666666667,0.0,0.0,2.0,1.0,2.0,,10,6,0
ACCT23618,ID22416,0,1,15790,274123,45,25.0,12.0,15,102257,6817.133333333333,0.0,1.5333333333333334,0.06666666666666667,0.0,15.0,11.0,4.0,,17,30,0
ACCT23619,ID22417,0,1,16346,50930,30,25.0,12.0,8,19273,2409.125,0.0,3.0,0.125,0.125,7.0,6.0,2.0,3.0,18,27,0
ACCT23623,ID22421,0,0,9437,1615,54,,12.0,4,14910,3727.5,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,17,24,0
ACCT23626,ID22424,0,1,16661,17,24,25.0,12.0,13,423978,32613.69230769231,0.0,1.6153846153846154,0.23076923076923078,0.07692307692307693,11.0,7.0,6.0,3.0,17,24,0
ACCT23627,ID22425,0,0,15314,82371,36,25.0,12.0,10,76507,7650.7,0.0,0.0,0.0,0.0,10.0,8.0,2.0,1.0,17,29,0
ACCT23628,ID22426,0,0,5055,6402661,74,25.0,12.0,4,4325,1081.25,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,16,43,0
ACCT23629,ID22427,0,0,10302,11769,44,25.0,12.0,2,7896,3948.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT2363,ID2241,0,1,16762,38249,34,25.0,12.0,29,86956,2998.4827586206898,0.0,2.103448275862069,0.2413793103448276,0.13793103448275862,29.0,23.0,6.0,19.0,16,43,0
ACCT23630,ID22428,0,1,18141,233603,32,126.0,12.0,2,301412,150706.0,0.0,0.0,0.0,0.5,2.0,1.0,1.0,,14,12,0
ACCT23631,ID22429,0,0,10158,11566,47,,12.0,1,41,41.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23632,ID22430,0,1,17009,25213,33,25.0,12.0,17,124770,7339.411764705882,0.0,1.5294117647058822,0.47058823529411764,0.23529411764705882,12.0,10.0,7.0,1.0,17,25,0
ACCT23633,ID22431,0,1,18235,0,32,126.0,12.0,1,100,100.0,0.0,0.0,0.0,0.0,1.0,,1.0,,16,42,0
ACCT23634,ID22432,0,1,17883,151257,22,25.0,12.0,25,727040,29081.6,0.0,0.76,0.48,0.0,24.0,16.0,9.0,,17,30,1
ACCT23635,ID22433,0,1,16000,0,33,126.0,12.0,2,18982,9491.0,0.0,1.0,0.5,0.0,2.0,1.0,1.0,,16,20,0
ACCT23637,ID22435,0,1,16248,173966,34,126.0,12.0,9,65638,7293.111111111111,0.0,2.4444444444444446,0.5555555555555556,0.0,3.0,7.0,2.0,1.0,19,15,0
ACCT23638,ID22436,0,1,17906,83570,26,25.0,12.0,1,3788,3788.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23639,ID22437,0,1,16661,200826,29,25.0,12.0,19,133668,7035.1578947368425,0.0,3.6842105263157894,0.2631578947368421,0.0,18.0,15.0,4.0,2.0,18,27,0
ACCT2364,ID2242,0,1,17906,124519,26,126.0,12.0,1,9157,9157.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23640,ID22438,0,1,16762,660241,52,25.0,12.0,3,33057,11019.0,0.0,3.0,0.3333333333333333,0.0,3.0,3.0,,,18,27,0
ACCT23641,ID22439,0,1,16248,1761,35,25.0,12.0,3,27667,9222.333333333334,0.0,0.6666666666666666,0.0,0.0,3.0,2.0,1.0,,16,20,0
ACCT23642,ID22440,0,1,16308,1826,49,126.0,12.0,4,37775,9443.75,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,16,20,0
ACCT23643,ID22441,0,0,16575,460,30,126.0,12.0,112,279746,2497.7321428571427,0.0,3.9464285714285716,0.0,0.15178571428571427,82.0,86.0,26.0,64.0,15,27,0
ACCT23644,ID22442,0,0,10606,169,43,,12.0,4,15365,3841.25,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,17,24,0
ACCT23646,ID22444,0,0,7412,10394,57,,12.0,1,71,71.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23647,ID22445,0,1,16346,28791,40,25.0,12.0,6,123744,20624.0,0.0,0.5,0.16666666666666666,0.0,5.0,3.0,3.0,,17,25,0
ACCT23648,ID22446,0,1,16115,43531,44,126.0,12.0,2,121382,60691.0,2.0,0.0,0.5,0.5,2.0,1.0,1.0,,16,20,0
ACCT23649,ID22447,0,0,16197,8102300,68,25.0,12.0,1,711,711.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT2365,ID2243,0,1,17779,4052,25,25.0,12.0,6,13412,2235.3333333333335,0.0,1.1666666666666667,0.6666666666666666,0.0,5.0,5.0,1.0,,17,29,0
ACCT23650,ID22447,0,0,16204,8102300,68,25.0,12.0,1,711,711.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23651,ID22447,0,0,16197,8102300,68,25.0,12.0,1,711,711.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23652,ID22448,0,0,14655,3471013,51,126.0,12.0,1,27,27.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23653,ID22449,0,1,16248,71844,52,126.0,12.0,5,68902,13780.4,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,16,25,0
ACCT23654,ID22450,0,0,9142,11000761,58,126.0,12.0,5,313534,62706.8,0.0,1.6,0.0,1.0,5.0,1.0,4.0,,16,42,0
ACCT23655,ID22451,0,0,18170,1267,47,126.0,12.0,11,105266,9569.636363636364,0.0,1.9090909090909092,0.0,0.0,11.0,9.0,2.0,,15,15,0
ACCT23656,ID22452,0,0,8861,463223,26,126.0,12.0,2,3381,1690.5,0.0,0.5,0.0,0.0,2.0,1.0,1.0,,10,6,0
ACCT23657,ID22453,0,0,8861,3460151,58,25.0,12.0,1,1580,1580.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23659,ID22455,0,0,10115,102879,43,126.0,12.0,3,1018,339.3333333333333,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10,6,0
ACCT2366,ID2244,0,1,15351,3089030,33,126.0,12.0,5,117993,23598.6,0.0,3.0,0.6,0.4,3.0,2.0,3.0,,11,12,0
ACCT23660,ID22456,0,1,17778,224,19,25.0,12.0,6,875,145.83333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,6.0,5.0,1.0,6.0,16,47,0
ACCT23661,ID22457,0,0,7429,189189,48,,12.0,2,2299,1149.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT23662,ID22458,0,0,8919,45244,83,,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23663,ID22459,0,0,15833,6916,27,25.0,12.0,28,65981,2356.464285714286,0.0,0.21428571428571427,0.32142857142857145,0.0,26.0,20.0,8.0,18.0,16,47,0
ACCT23664,ID22460,0,0,18093,37989,18,25.0,12.0,1,3011,3011.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,16,20,0
ACCT23665,ID22461,0,1,16115,0,27,25.0,12.0,2,5354,2677.0,0.0,0.5,0.5,0.0,2.0,1.0,1.0,,16,20,0
ACCT23666,ID22462,0,1,16443,2926,29,126.0,12.0,9,5513,612.5555555555555,0.0,0.1111111111111111,0.0,0.0,9.0,8.0,1.0,,19,15,0
ACCT23667,ID22463,0,1,15790,26661,30,25.0,12.0,6,38587,6431.166666666667,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,4.0,3.0,3.0,2.0,18,25,0
ACCT23668,ID22464,0,1,17641,1462225,44,25.0,12.0,2,25065,12532.5,0.0,0.5,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT23669,ID22465,0,1,16308,47000,41,126.0,12.0,7,47434,6776.285714285715,0.0,1.1428571428571428,0.2857142857142857,0.2857142857142857,5.0,4.0,3.0,,18,27,0
ACCT2367,ID2245,0,0,17240,24093,47,25.0,12.0,3,7452,2484.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,10,6,0
ACCT23670,ID22466,0,0,14713,298344,46,126.0,12.0,6,364916,60819.333333333336,0.0,0.3333333333333333,0.16666666666666666,0.0,6.0,3.0,3.0,1.0,15,27,0
ACCT23671,ID22467,0,0,10120,3035073,50,25.0,12.0,2,300072,150036.0,6.0,0.0,0.5,0.5,2.0,,2.0,,10,6,0
ACCT23672,ID22468,0,1,16000,6646011,69,25.0,12.0,2,44323,22161.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT23673,ID22469,0,0,15943,14630,60,126.0,12.0,21,2804433,133544.42857142858,0.0,0.09523809523809523,0.0,0.0,20.0,9.0,12.0,16.0,13,42,0
ACCT23674,ID22470,0,0,17350,1076141,17,25.0,12.0,1,1422,1422.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23675,ID22471,0,1,16248,4326,34,126.0,12.0,7,61245,8749.285714285714,0.0,0.8571428571428571,0.5714285714285714,0.0,6.0,4.0,3.0,1.0,17,24,0
ACCT23676,ID22472,0,0,8371,5101,58,,12.0,1,16684,16684.0,0.0,0.0,1.0,0.0,1.0,1.0,,,16,20,0
ACCT23677,ID22473,0,1,16525,8,30,25.0,12.0,5,16230,3246.0,0.0,0.6,0.0,0.0,5.0,4.0,1.0,,17,30,0
ACCT23678,ID22474,0,0,10051,23143,66,,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23679,ID22475,0,1,17641,262339,53,126.0,12.0,7,55697,7956.714285714285,0.0,0.0,0.0,0.0,7.0,5.0,2.0,3.0,16,20,0
ACCT2368,ID2246,0,1,15352,174,42,,12.0,2,20166,10083.0,0.0,0.0,0.5,0.0,2.0,1.0,1.0,,16,20,0
ACCT23680,ID22476,0,1,16762,74073,31,126.0,12.0,24,138942,5789.25,0.0,1.8333333333333333,0.125,0.0,17.0,19.0,5.0,1.0,18,15,0
ACCT23681,ID22477,0,1,16248,91,25,25.0,12.0,3,12404,4134.666666666667,0.0,0.3333333333333333,0.0,0.0,3.0,2.0,1.0,,16,20,0
ACCT23682,ID22478,0,1,17642,32601,23,25.0,12.0,13,72678,5590.615384615385,0.0,0.23076923076923078,0.0,0.0,12.0,3.0,10.0,2.0,17,25,0
ACCT23684,ID22480,0,1,17644,36450,54,126.0,12.0,4,12325,3081.25,0.0,0.0,0.0,0.0,4.0,1.0,3.0,,17,25,0
ACCT23685,ID22481,0,1,16308,135,31,25.0,12.0,1,39462,39462.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23686,ID22482,0,1,16444,60230,27,126.0,12.0,11,174985,15907.727272727272,0.0,2.1818181818181817,0.09090909090909091,0.5454545454545454,6.0,4.0,7.0,,18,12,0
ACCT23687,ID22483,0,0,11666,1430822,72,,12.0,6,3421490,570248.3333333334,0.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,13,42,0
ACCT23688,ID22484,0,0,10576,1867262,77,25.0,12.0,3,10684,3561.3333333333335,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,17,6,0
ACCT23689,ID22485,0,1,16443,390200,26,25.0,12.0,2,10036,5018.0,0.0,0.0,0.0,0.0,,2.0,,,11,15,0
ACCT23690,ID22486,0,0,6852,218577,69,25.0,12.0,9,47412,5268.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,7.0,16,43,0
ACCT23691,ID22487,0,0,9946,2142514,33,25.0,12.0,3,4223,1407.6666666666667,0.0,0.0,0.0,0.0,3.0,,3.0,2.0,16,41,0
ACCT23692,ID22488,0,1,16346,9038,34,750.0,12.0,3,12082,4027.3333333333335,0.0,3.0,0.3333333333333333,0.3333333333333333,3.0,2.0,1.0,1.0,15,27,0
ACCT23694,ID22490,0,0,7810,187,51,,12.0,1,18,18.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23695,ID22491,0,1,16661,47206,59,126.0,12.0,1,10017,10017.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23696,ID22492,0,0,8518,801,73,25.0,12.0,4,8665,2166.25,0.0,0.0,0.0,0.0,4.0,1.0,3.0,,14,12,0
ACCT23697,ID22493,0,0,9148,562927,52,25.0,12.0,4,39615,9903.75,0.0,0.0,0.5,0.0,4.0,2.0,2.0,,10,6,0
ACCT23698,ID22494,0,0,6642,59310,37,126.0,12.0,13,309755,23827.30769230769,0.0,2.3846153846153846,0.6923076923076923,0.0,12.0,,13.0,3.0,17,25,0
ACCT23699,ID22495,0,0,8357,7861094,48,350.0,12.0,3,5727,1909.0,0.0,0.0,0.0,0.0,2.0,,3.0,1.0,11,6,0
ACCT2370,ID2248,0,1,18141,7147,27,25.0,12.0,7,35394,5056.285714285715,0.0,2.7142857142857144,0.0,0.0,6.0,5.0,2.0,1.0,18,27,0
ACCT23700,ID22496,0,1,17298,132015,30,25.0,12.0,3,34618,11539.333333333334,0.0,0.6666666666666666,0.6666666666666666,0.0,3.0,2.0,1.0,,16,20,0
ACCT23702,ID22498,0,1,16443,16380,55,25.0,12.0,4,2079986,519996.5,0.0,3.75,1.0,0.0,4.0,4.0,,,18,27,0
ACCT23704,ID22500,0,1,18012,0,27,25.0,12.0,5,99995,19999.0,0.0,0.0,0.0,0.0,5.0,5.0,,1.0,19,15,0
ACCT23705,ID22501,0,0,14714,525370,37,126.0,12.0,7,6145,877.8571428571429,0.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,13,42,0
ACCT23706,ID22502,0,0,7410,1159319,73,126.0,12.0,3,33158,11052.666666666666,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2,6,0
ACCT23708,ID22504,0,1,16000,169320,40,25.0,12.0,11,101496,9226.90909090909,0.0,1.8181818181818181,0.0,0.0,10.0,10.0,1.0,1.0,17,29,0
ACCT2371,ID2249,0,1,18141,68716,22,25.0,12.0,16,18977,1186.0625,0.0,1.9375,0.5,0.125,15.0,6.0,10.0,5.0,17,25,0
ACCT23710,ID22506,0,1,16308,31314,34,25.0,12.0,8,156074,19509.25,0.0,0.375,0.0,0.0,7.0,5.0,3.0,1.0,17,25,0
ACCT23711,ID22507,0,0,14593,273933,62,25.0,12.0,4,119239,29809.75,0.75,0.0,0.25,0.0,4.0,1.0,3.0,,7,6,0
ACCT23712,ID22508,0,0,7286,62716,55,126.0,12.0,9,102722,11413.555555555555,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,6.0,6.0,3.0,,19,15,0
ACCT23713,ID22509,0,0,14911,20426,73,25.0,12.0,2,408587,204293.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,10,6,0
ACCT23714,ID22510,0,1,17905,1165,24,25.0,12.0,11,54357,4941.545454545455,0.0,1.4545454545454546,0.0,0.45454545454545453,11.0,8.0,3.0,,17,30,0
ACCT23716,ID22512,0,1,16248,122404,52,126.0,12.0,1,29681,29681.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23717,ID22513,0,0,15797,1104557,28,25.0,12.0,1,7,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23719,ID22515,0,0,10613,37590,48,,12.0,1,134,134.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23720,ID22516,0,0,15804,76,34,,12.0,3,13875,4625.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,10,6,0
ACCT23721,ID22517,0,0,8175,660950,73,,12.0,4,191758,47939.5,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,4,1,0
ACCT23722,ID22518,0,0,14910,157016,38,25.0,12.0,1,512,512.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23723,ID22519,0,1,17726,1771,50,126.0,12.0,2,14214,7107.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,9,12,0
ACCT23724,ID22520,0,1,16346,19675,41,25.0,12.0,12,177715,14809.583333333334,0.0,0.5,0.16666666666666666,0.0,12.0,4.0,8.0,,17,24,0
ACCT23725,ID22521,0,1,18235,7601,27,126.0,12.0,1,1135,1135.0,0.0,1.0,0.0,0.0,,1.0,,,18,15,0
ACCT23728,ID22524,0,1,16308,64952,27,25.0,12.0,7,5234,747.7142857142857,0.0,1.4285714285714286,0.8571428571428571,0.0,7.0,6.0,1.0,,18,27,0
ACCT23729,ID22525,0,1,15792,374390,35,126.0,12.0,3,12024,4008.0,0.0,0.6666666666666666,0.0,0.0,3.0,2.0,1.0,1.0,10,20,0
ACCT2373,ID2251,0,0,6813,19583,65,,12.0,1,68,68.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23730,ID22526,0,1,16248,8,44,25.0,12.0,7,90012,12858.857142857143,0.0,0.2857142857142857,0.2857142857142857,0.0,7.0,4.0,3.0,2.0,17,25,0
ACCT23731,ID22527,0,1,16443,25898,38,25.0,12.0,6,46012,7668.666666666667,0.0,2.3333333333333335,0.16666666666666666,0.0,4.0,2.0,4.0,,19,12,0
ACCT23732,ID22528,0,0,17031,22849588,48,126.0,12.0,1,1422,1422.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23733,ID22529,0,0,16699,12361,29,126.0,12.0,2,2727,1363.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,10,6,0
ACCT23734,ID22530,0,1,18234,6155,23,126.0,12.0,3,38061,12687.0,0.0,6.333333333333333,0.3333333333333333,0.0,3.0,,3.0,,17,25,0
ACCT23736,ID22532,0,0,10318,440829,56,25.0,12.0,32,1622973,50717.90625,0.0,0.4375,0.15625,0.0,32.0,18.0,14.0,20.0,13,44,0
ACCT23737,ID22533,0,0,17984,12,53,126.0,12.0,20,522821,26141.05,0.45,0.0,0.45,0.0,20.0,12.0,8.0,8.0,17,30,1
ACCT23738,ID22534,0,1,16762,35308,38,25.0,12.0,6,29152,4858.666666666667,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,3.0,3.0,3.0,1.0,17,15,0
ACCT23739,ID22535,0,0,18103,736171,50,25.0,12.0,1,283,283.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23740,ID22536,0,1,15352,358173,37,25.0,12.0,9,208095,23121.666666666668,0.0,1.6666666666666667,0.8888888888888888,0.0,5.0,5.0,4.0,,18,12,0
ACCT23741,ID22537,0,1,15790,758553,47,25.0,12.0,9,470704,52300.444444444445,0.0,0.2222222222222222,0.1111111111111111,0.0,8.0,3.0,6.0,,17,24,0
ACCT23743,ID22539,0,1,16000,14791,41,126.0,12.0,14,93764,6697.428571428572,0.0,2.0,0.07142857142857142,0.0,7.0,11.0,3.0,1.0,18,15,0
ACCT23744,ID22540,0,1,18142,953,54,126.0,12.0,1,25144,25144.0,0.0,3.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23745,ID22541,0,0,8857,1408187,75,,12.0,1,5118,5118.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23746,ID22542,0,1,15656,173049,44,25.0,12.0,2,6700,3350.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,16,20,0
ACCT23747,ID22543,0,1,15350,604045,39,126.0,12.0,2,41810,20905.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT23748,ID22544,0,1,18141,30356,30,126.0,12.0,1,8357,8357.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23749,ID22545,0,1,15790,141094,39,126.0,12.0,3,7413,2471.0,0.0,1.3333333333333333,0.0,0.0,2.0,2.0,1.0,,18,12,0
ACCT2375,ID2253,0,0,15891,4333000,49,126.0,12.0,5,284105,56821.0,0.0,0.4,0.4,0.0,5.0,3.0,2.0,1.0,10,6,0
ACCT23750,ID22546,0,1,16115,333809,37,126.0,12.0,7,169783,24254.714285714286,0.0,1.7142857142857142,0.42857142857142855,0.0,7.0,3.0,4.0,,11,12,0
ACCT23751,ID22547,0,1,17905,0,58,25.0,12.0,1,4043,4043.0,0.0,0.0,0.0,0.0,1.0,1.0,,,16,20,0
ACCT23752,ID22548,0,1,16346,23450,31,25.0,12.0,3,110793,36931.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,1.0,2.0,,16,12,0
ACCT23753,ID22549,0,0,7040,46147,75,,12.0,4,57718,14429.5,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,10,6,0
ACCT23754,ID22550,0,1,16443,30027,25,25.0,12.0,21,177705,8462.142857142857,0.0,2.4285714285714284,0.09523809523809523,0.3333333333333333,17.0,11.0,10.0,7.0,17,25,0
ACCT23755,ID22551,0,1,16000,104437,41,126.0,12.0,4,214774,53693.5,0.0,1.0,0.0,0.0,4.0,1.0,3.0,,16,25,0
ACCT23756,ID22552,0,1,16763,44900,35,25.0,12.0,4,30110,7527.5,0.0,0.0,0.0,0.0,4.0,2.0,2.0,,17,25,0
ACCT23758,ID22554,0,0,15860,36343,53,126.0,12.0,1,95,95.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23759,ID22555,0,1,17642,9692,43,25.0,12.0,5,18720,3744.0,0.0,0.8,0.0,0.0,5.0,3.0,2.0,2.0,16,20,0
ACCT2376,ID2254,0,0,16577,1455780,30,25.0,12.0,1,554,554.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23761,ID22557,0,1,18010,1119,31,25.0,12.0,9,77841,8649.0,0.0,9.555555555555555,0.0,0.7777777777777778,9.0,7.0,2.0,,18,27,0
ACCT23764,ID22560,0,0,18101,2113002,45,25.0,12.0,1,17,17.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23765,ID22561,0,0,9849,23204,65,,12.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23766,ID22562,0,0,15804,5690879,69,126.0,12.0,3,38021,12673.666666666666,0.0,0.0,0.0,0.0,3.0,,3.0,,10,6,0
ACCT23767,ID22563,0,1,16528,110,40,25.0,12.0,22,307137,13960.772727272728,0.0,0.045454545454545456,0.0,0.0,22.0,10.0,12.0,,17,25,1
ACCT23768,ID22564,0,1,16115,3811,35,25.0,12.0,2,2922,1461.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT23769,ID22565,0,0,18110,93,19,25.0,12.0,4,49727,12431.75,0.0,0.0,0.0,0.0,3.0,2.0,2.0,,10,6,0
ACCT23770,ID22566,0,1,17725,254856,44,25.0,12.0,12,119965,9997.083333333334,0.0,2.5,0.16666666666666666,0.0,12.0,6.0,6.0,5.0,18,27,0
ACCT23771,ID22567,0,1,17780,4292,30,126.0,12.0,2,83809,41904.5,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,16,20,0
ACCT23773,ID22569,0,0,17291,2005592,43,25.0,12.0,1,497,497.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23774,ID22569,0,0,17291,2005592,43,25.0,12.0,1,283,283.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,10,6,0
ACCT23775,ID22570,0,0,17319,2138690,28,25.0,12.0,16,2119813,132488.3125,0.0,1.125,0.3125,0.0,16.0,11.0,5.0,1.0,19,15,0
ACCT23776,ID22571,0,0,9506,49157,45,25.0,12.0,1,138,138.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23777,ID22572,0,1,15351,10739,35,126.0,12.0,5,14440,2888.0,0.0,2.0,0.8,0.0,3.0,2.0,3.0,,16,42,0
ACCT23778,ID22573,0,1,16444,96543,32,25.0,12.0,18,210119,11673.277777777777,0.0,2.3333333333333335,0.16666666666666666,0.1111111111111111,17.0,14.0,4.0,6.0,17,29,0
ACCT23779,ID22574,0,1,18141,126999,22,25.0,12.0,2,11018,5509.0,0.0,2.5,1.0,0.0,1.0,1.0,1.0,,17,15,0
ACCT2378,ID2256,0,0,15412,2033991,52,25.0,12.0,1,1027,1027.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23780,ID22575,0,0,8561,30568769,69,750.0,12.0,1,7138,7138.0,0.0,0.0,0.0,0.0,1.0,,1.0,,10,6,0
ACCT23783,ID22578,0,1,16525,41300,30,25.0,12.0,6,25890,4315.0,0.0,0.3333333333333333,0.3333333333333333,0.0,5.0,2.0,4.0,1.0,17,25,0
ACCT23786,ID22580,0,0,17141,54426,25,,12.0,3,50838,16946.0,0.0,0.0,0.3333333333333333,0.0,3.0,1.0,2.0,2.0,10,6,0
ACCT23788,ID22582,0,0,15518,91230,67,25.0,12.0,19,316705,16668.684210526317,0.0,1.4210526315789473,0.05263157894736842,0.3157894736842105,15.0,12.0,7.0,,15,27,0
ACCT23789,ID22583,0,1,16248,90480,32,25.0,12.0,24,35044,1460.1666666666667,0.0,0.9166666666666666,0.0,0.125,24.0,17.0,7.0,18.0,16,47,0
ACCT2379,ID2257,0,1,15355,58377,40,126.0,12.0,8,68690,8586.25,0.0,2.5,0.0,0.125,7.0,6.0,2.0,1.0,17,30,0
ACCT23790,ID22584,0,0,16682,451381,48,126.0,12.0,7,99017,14145.285714285714,0.0,3.0,0.0,0.0,5.0,3.0,4.0,1.0,15,12,0
ACCT23792,ID22586,0,1,16000,101,37,25.0,12.0,10,4743,474.3,0.0,0.5,0.7,0.2,5.0,8.0,2.0,,19,15,0
ACCT23793,ID22587,0,0,16679,1,25,,12.0,5,134,26.8,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,16,47,0
ACCT23794,ID22588,0,0,17296,1424,36,25.0,12.0,2,5792,2896.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,15,15,0
